"CityId","CountryID","RegionID","City","Latitude","Longitude","TimeZone","DmaId","Code"
"42777","113","2175","Vapi","20.372600555","72.907302856","+05:30","0","VAPI"
"42791","113","2175","Vyara","21.110399246","73.39440155","+05:30","0","VYAR"
"41994","113","2176","Ambala ","30.350000381","76.833000183","+05:30","0","AMBA"
"42489","113","2176","Bahadurgarh","28.707000732","76.819900513","+05:30","0","BAHA"
"42443","113","2176","Ballabhgarh","28.339500427","77.31829834","+05:30","0","BALL"
"42474","113","2176","Bhiwani","28.795200348","76.133003235","+05:30","0","BHIW"
"42799","113","2176","Charkhi Dadri","28.596200943","76.274200439","+05:30","0","CDAD"
"42856","113","2176","Faridabad","28.38120079","77.311698914","+05:30","0","FARI"
"42859","113","2176","Fatehabad","29.51320076","75.451599121","+05:30","0","FATE"
"42928","113","2176","Gohana","29.136499405","76.699401855","+05:30","0","GOHA"
"16743","113","2176","Gurgaon","28.460100174","77.019302368","+05:30","0","GURG"
"42523","113","2176","Hansi","29.097999573","75.964599609","+05:30","0","HANS"
"41823","113","2176","Hisar","29.144599915","75.722396851","+05:30","0","HISA"
"42513","113","2176","Hodal","27.891000748","77.366096497","+05:30","0","HODA"
"42585","113","2176","Manesar","28.379299164","76.951797485","+05:30","0","MANE"
"42356","113","2176","Palwal","28.142000198","77.328399658","+05:30","0","PALW"
"42638","113","2176","Panchkula","30.743999481","76.902900696","+05:30","0","PANC"
"42640","113","2176","Panipat","29.392799377","76.969497681","+05:30","0","PANI"
"42013","113","2176","Rewari","28.196699142","76.615898132","+05:30","0","REWA"
"42221","113","2176","Rohtak","28.899999619","76.567001343","+05:30","0","ROHT"
"42728","113","2176","Sonipat","28.991100311","77.020401001","+05:30","0","SONI"
"42484","113","2177","Bilaspur","31.344100952","76.760498047","+05:30","0","BILA"
"42834","113","2177","Dharamsala","32.220600128","76.319198608","+05:30","0","DHAR"
"42510","113","2177","Hamirpur","31.684499741","76.522903442","+05:30","0","HAMI"
"42673","113","2177","Rampur","31.45059967","377.64401245","+05:30","0","RAMP"
"42716","113","2177","Shimla","31.105600357","77.16809845","+05:30","0","SHIM"
"4064","113","2177","Simla","31.100000381","77.166999817","+05:30","0","SIML"
"41697","113","2178","Jammu","32.69380188","74.868400574","+05:30","0","JAMM"
"42567","113","2178","Leh","34.145401001","77.56829834","+05:30","0","LEH"
"6460","113","2178","Srinagar","34.083599091","74.804702759","+05:30","0","SRIN"
"42763","113","2178","Udhampur","32.920501709","75.130203247","+05:30","0","UDHA"
"42440","113","2179","Ashtamichira","10.27120018","76.279602051","+05:30","0","ASHT"
"42499","113","2179","Calicut","11.253199577","75.780197144","+05:30","0","CALI"
"42803","113","2179","Cherunniyoor","8.72012043","76.775100708","+05:30","0","CHER"
"18348","113","2179","Cochin","9.9395999908","76.257698059","+05:30","0","COCH"
"42850","113","2179","Ernakulam","10.014100075","76.304702759","+05:30","0","ERNA"
"42350","113","2179","Kannur","11.871100426","75.370101929","+05:30","0","KANN"
"42391","113","2179","Kayamkulam","9.1729097366","76.500602722","+05:30","0","KAYA"
"42559","113","2179","Kochi","9.9510803223","76.248802185","+05:30","0","KOCH"
"42660","113","2179","Kollam","8.8860301971","76.590301514","+05:30","0","KOLL"
"16875","113","2179","Kottayam","9.5905303955","76.523803711","+05:30","0","KOTT"
"41825","113","2179","Kozhikode","11.25","75.766998291","+05:30","0","KOZH"
"41986","113","2179","Malappuram","11.069999695","76.059997559","+05:30","0","MALA"
"42634","113","2179","Palai","9.713809967","76.684997559","+05:30","0","PALA"
"42659","113","2179","Punalur","9.0187997818","76.924201965","+05:30","0","PUNA"
"42661","113","2179","Quilon","8.8860301971","76.590301514","+05:30","0","QUIL"
"42743","113","2179","Tellicherry Kerala","11.751000404","75.493896484","+05:30","0","TKER"
"42761","113","2179","Thiruvananthapuram","8.5118904114","76.944900513","+05:30","0","THIR"
"42749","113","2179","Thodupuzha","9.8989200592","76.712997437","+05:30","0","THOD"
"42747","113","2179","Thrikkannamangal","8.8891801834","76.569396973","+05:30","0","THRK"
"41751","113","2179","Thrissur","10.522000313","76.194000244","+05:30","0","THRI"
"41774","113","2179","Tirur","10.899999619","75.916999817","+05:30","0","TIRU"
"42748","113","2179","Trichur","10.522000313","76.194000244","+05:30","0","TRIC"
"6461","113","2179","Trivandrum","8.5118904114","76.944900513","+05:30","0","TRIV"
"42773","113","2179","Vatakara","11.595000267","75.589897156","+05:30","0","VATA"
"42433","113","2181","Anuppur","23.118000031","81.697303772","+05:30","0","ANUP"
"42439","113","2181","Ashoknagar","24.577100754","77.732299805","+05:30","0","ASHO"
"42492","113","2181","Balaghat","21.813499451","80.190803528","+05:30","0","BALA"
"42458","113","2181","Barwani","22.183200836","77.266601562","+05:30","0","BARW"
"42462","113","2181","Betul","21.904699326","77.900001526","+05:30","0","BETU"
"6450","113","2181","Bhopal","23.267000198","77.400001526","+05:30","0","BHOP"
"42083","113","2181","Chhatarpur","24.921199799","79.583999634","+05:30","0","CHHA"
"19022","113","2181","Chhindwara","22.05850029","78.939598083","+05:30","0","CHHI"
"42808","113","2181","Chitrakoot","25.17650032","80.870300293","+05:30","0","CHIT"
"42816","113","2181","Dabra","25.888399124","78.331100464","+05:30","0","DABR"
"42821","113","2181","Damoh","23.835899353","79.439498901","+05:30","0","DAMO"
"42824","113","2181","Datia","25.671499252","78.458099365","+05:30","0","DATI"
"42829","113","2181","Dewas","22.966299057","76.04599762","+05:30","0","DEWA"
"42832","113","2181","Dhar","22.592599869","75.300796509","+05:30","0","DHAR"
"42505","113","2181","Guna","24.64730072","77.311401367","+05:30","0","GUNA"
"18981","113","2181","Gwalior","26.216299057","78.177200317","+05:30","0","GWAL"
"42514","113","2181","Harda","22.340900421","77.092201233","+05:30","0","HARD"
"16913","113","2181","Indore","22.718599319","75.855796814","+05:30","0","INDO"
"19011","113","2181","Jabalpur","23.177000046","79.933502197","+05:30","0","JABA"
"42539","113","2181","Jhabua","22.768499374","74.592102051","+05:30","0","JHAB"
"42556","113","2181","Katni","23.837499619","80.393096924","+05:30","0","KATN"
"42583","113","2181","Mandla","22.598100662","80.370697021","+05:30","0","MAND"
"42605","113","2181","Murwara","23.836900711","80.391899109","+05:30","0","MURW"
"42622","113","2181","Narsimhapur","22.949300766","79.193496704","+05:30","0","NARS"
"42623","113","2181","Narsinghgarh","23.995700836","79.395896912","+05:30","0","NARI"
"42628","113","2181","Neemuch","24.463899612","74.869102478","+05:30","0","NEEM"
"42641","113","2181","Panna","24.718799591","80.184700012","+05:30","0","PANN"
"42665","113","2181","Raisen","23.32959938","77.784797668","+05:30","0","RAIS"
"42668","113","2181","Rajgarh","24.004899979","76.735496521","+05:30","0","RAJG"
"42679","113","2181","Ratlam","23.331100464","75.03099823","+05:30","0","RATL"
"42379","113","2181","Rewa","24.53319931","81.297401428","+05:30","0","REWA"
"42689","113","2181","Sagar","23.843900681","78.73449707","+05:30","0","SAGA"
"42692","113","2181","Sanawad","22.172000885","76.069396973","+05:30","0","SANA"
"42698","113","2181","Satna","24.570699692","80.831703186","+05:30","0","SATN"
"42700","113","2181","Sehore","23.207199097","77.083198547","+05:30","0","SEHO"
"42701","113","2181","Seoni","22.088199615","79.550102234","+05:30","0","SEON"
"42702","113","2181","Shajapur","23.426599503","76.279800415","+05:30","0","SHAJ"
"42704","113","2181","Sheopur","25.669799805","76.696296692","+05:30","0","SHEO"
"42721","113","2181","Singrauli","24.199699402","82.66619873","+05:30","0","SING"
"42723","113","2181","Sironj","24.102500916","77.688796997","+05:30","0","SIRO"
"42759","113","2181","Tikamgarh","24.748699188","78.831596375","+05:30","0","TIKA"
"42768","113","2181","Ujjain","23.178499222","75.785102844","+05:30","0","UJJA"
"42785","113","2181","Vidisha","23.523099899","77.812599182","+05:30","0","VIDI"
"42419","113","2182","Achalpur","21.263999939","77.511001587","+05:30","0","ACHA"
"18487","113","2182","Ahmednagar","19.094600677","74.745002747","+05:30","0","AHME"
"16844","113","2182","Akola","25.267000198","74.883003235","+05:30","0","AKOL"
"41760","113","2182","Amravati","20.933000565","77.75","+05:30","0","AMRA"
"42262","113","2182","Aurangabad","19.88299942","75.333000183","+05:30","0","AURA"
"42449","113","2182","Baramati","18.149799347","74.573097229","+05:30","0","BARA"
"42465","113","2182","Bhandara","21.169900894","79.654197693","+05:30","0","BHAN"
"42473","113","2182","Bhiwandi","19.296300888","73.058700562","+05:30","0","BHIW"
"42603","113","2182","Bombay","19.015800476","72.859901428","+05:30","0","BOMB"
"47809","113","2182","Bori Kh","20.349199295","77.861701965","+05:30","0","BKH"
"42800","113","2182","Chandrapur","19.960199356","79.29650116","+05:30","0","CHAN"
"42805","113","2182","Chiplun","17.526800156","73.514396667","+05:30","0","CHIP"
"42838","113","2182","Dhule","20.909200668","74.765800476","+05:30","0","DHUL"
"42844","113","2182","Dombivli","19.216600418","73.088401794","+05:30","0","DOMB"
"42847","113","2182","Durgapur","19.985300064","79.300201416","+05:30","0","DURG"
"42864","113","2182","Gadchiroli","20.18639946","80.004600525","+05:30","0","GADC"
"42872","113","2182","Gondiya","21.458799362","80.193397522","+05:30","0","GOND"
"42014","113","2182","Jalgaon","21.005300522","75.558799744","+05:30","0","JALG"
"42348","113","2182","Junnar","19.208400726","73.875801086","+05:30","0","JUNN"
"42547","113","2182","Kalyan","19.233699799","73.141403198","+05:30","0","KALY"
"42548","113","2182","Kamthi","21.215999603","79.192497253","+05:30","0","KAMT"
"42552","113","2182","Karad","17.28319931","74.180999756","+05:30","0","KARA"
"42560","113","2182","Kolhapur","16.693300247","74.22869873","+05:30","0","KOLH"
"42566","113","2182","Latur","18.396799088","76.564399719","+05:30","0","LATU"
"42568","113","2182","Lonavla","18.756900787","73.404602051","+05:30","0","LONA"
"42573","113","2182","Mahabaleswar","17.923200607","73.6588974","+05:30","0","MAHA"
"42591","113","2182","Mahad","18.082700729","73.425201416","+05:30","0","MAHD"
"42581","113","2182","Malegaon","20.551799774","74.530899048","+05:30","0","MALE"
"42593","113","2182","Mira-Bhayandar","19.287900925","72.867202759","+05:30","0","MIRA"
"42594","113","2182","Miraj","16.829900742","74.645797729","+05:30","0","MIRJ"
"6457","113","2182","Mumbai","19.015800476","72.859901428","+05:30","0","MUMB"
"6458","113","2182","Nagpur","21.148099899","79.124397278","+05:30","0","NAGP"
"42617","113","2182","Nanded","19.172599792","77.305603027","+05:30","0","NAND"
"42619","113","2182","Nandurbar","21.371099472","74.242897034","+05:30","0","NANU"
"42349","113","2182","Narayangaon","19.118700027","73.971496582","+05:30","0","NARA"
"41855","113","2182","Nashik","19.992099762","73.777000427","+05:30","0","NASH"
"42624","113","2182","Navi Mumbai","19.173999786","73.021003723","+05:30","0","NMUM"
"42625","113","2182","New Mumbai","19.173999786","73.021003723","+05:30","0","NMUB"
"42639","113","2182","Pandharpur","17.676599503","75.32559967","+05:30","0","PAND"
"42642","113","2182","Panvel","18.991399765","73.1147995","+05:30","0","PANV"
"42643","113","2182","Paratwada","21.298200607","77.518203735","+05:30","0","PARA"
"42649","113","2182","Pimpri Chinchwad","18.649299622","73.787498474","+05:30","0","PCHI"
"4062","113","2182","Pune","18.52009964","73.851600647","+05:30","0","PUNE"
"42680","113","2182","Ratnagiri","16.989999771","73.31300354","+05:30","0","RATN"
"42247","113","2182","Roha","18.433000565","73.116996765","+05:30","0","ROHA"
"42694","113","2182","Sangamner","19.573699951","74.207901001","+05:30","0","SANA"
"42007","113","2182","Sangli","16.857200623","74.575897217","+05:30","0","SANG"
"42697","113","2182","Satara","17.688199997","74.005897522","+05:30","0","SATA"
"42703","113","2182","Shegaon","20.329799652","79.149497986","+05:30","0","SHEG"
"42705","113","2182","Shevgaon","19.353099823","75.21900177","+05:30","0","SHEV"
"42719","113","2182","Shirala","16.985500336","74.125999451","+05:30","0","SHIR"
"42707","113","2182","Sholapur","17.672800064","75.91619873","+05:30","0","SHOL"
"42709","113","2182","Shrigonda","18.617200851","74.700202942","+05:30","0","SHRI"
"42708","113","2182","Shrirampur","19.618999481","74.657203674","+05:30","0","SHRR"
"42706","113","2182","Shrivardhan","18.05039978","73.017799377","+05:30","0","SHRV"
"42715","113","2182","Sinnar","19.845199585","73.999198914","+05:30","0","SINN"
"41740","113","2182","Solapur","17.683000565","75.916999817","+05:30","0","SOLA"
"15508","113","2182","Thane","19.205999374","72.968002319","+05:30","0","THAN"
"42769","113","2182","Ulhasnagar","19.220199585","73.161102295","+05:30","0","ULHA"
"42770","113","2182","Umred","20.851499557","79.323303223","+05:30","0","UMRE"
"41877","113","2182","Vasai","19.41230011","72.860801697","+05:30","0","VASA"
"42787","113","2182","Virar","19.455699921","72.772598267","+05:30","0","VIRA"
"17577","113","2183","Imphal","24.810199738","93.939201355","+05:30","0","IMPH"
"42565","113","2183","Lamka","24.388700485","93.500900269","+05:30","0","LAMK"
"42251","113","2184","Shillong","25.57159996","91.878997803","+05:30","0","SHIL"
"4058","113","2185","Bangalore","12.982999802","77.583000183","+05:30","0","BANG"
"41701","113","2185","Belgaum","15.866999626","74.5","+05:30","0","BELG"
"42461","113","2185","Bellary","15.149499893","76.924499512","+05:30","0","BELL"
"42498","113","2185","Bengaluru","12.970100403","77.57559967","+05:30","0","BENG"
"42478","113","2185","Bidar","17.901800156","77.511497498","+05:30","0","BIDA"
"42325","113","2185","Bijapur ","16.833000183","75.699996948","+05:30","0","BIJA"
"42793","113","2185","Chamrajnagar","11.927800179","76.940696716","+05:30","0","CHAM"
"42804","113","2185","Chikmagalur","13.323699951","75.772399902","+05:30","0","CHIK"
"42807","113","2185","Chitradurga","14.226200104","76.397102356","+05:30","0","CHIT"
"42825","113","2185","Davanagere","14.460300446","75.918899536","+05:30","0","DAVA"
"42835","113","2185","Dharwad","15.454099655","74.997200012","+05:30","0","DHAR"
"42006","113","2185","Gulbarga","17.33259964","76.827796936","+05:30","0","GULB"
"42506","113","2185","Gundlupet","11.810400009","76.690597534","+05:30","0","GUND"
"42519","113","2185","Hassan","13.013999939","76.103103638","+05:30","0","HASS"
"42518","113","2185","Hubli","15.354399681","75.13760376","+05:30","0","HUBL"
"42535","113","2185","Jamakhandi","16.505399704","75.289497375","+05:30","0","JAMA"
"42546","113","2185","Kalburgi","17.340000153","76.834396362","+05:30","0","KALB"
"42555","113","2185","Karwar","14.824299812","74.140899658","+05:30","0","KARW"
"42571","113","2185","Madikeri","12.421199799","75.736297607","+05:30","0","MADI"
"41728","113","2185","Mangalore","12.870400429","74.84980011","+05:30","0","MANG"
"42572","113","2185","Mercara","12.421199799","75.736297607","+05:30","0","MERC"
"16034","113","2185","Mysore","12.302599907","76.646202087","+05:30","0","MYSO"
"42662","113","2185","Raichur","16.205200195","77.352302551","+05:30","0","RAIC"
"42690","113","2185","Sagar KTK","14.164099693","75.027801514","+05:30","0","SKTK"
"42718","113","2185","Shimoga","13.940500259","75.565101624","+05:30","0","SHIM"
"42714","113","2185","Sindhanur","15.770500183","76.751502991","+05:30","0","SIND"
"42760","113","2185","Thirthahalli","13.691900253","75.243598938","+05:30","0","THIR"
"42764","113","2185","Udupi","13.335499763","74.747901917","+05:30","0","UDUP"
"42431","113","2187","Angul","20.835199356","85.097702026","+05:30","0","ANGU"
"42493","113","2187","Balasore","21.495599747","86.930999756","+05:30","0","BALA"
"42453","113","2187","Bargarh","21.339199066","83.620903015","+05:30","0","BARG"
"41853","113","2187","Baripada","21.933000565","86.717002869","+05:30","0","BARI"
"6451","113","2187","Bhubaneshwar","20.232999802","85.833000183","+05:30","0","BHUB"
"42476","113","2187","Bhubaneswar","20.276500702","85.824203491","+05:30","0","BHUA"
"42491","113","2187","Bolangir","20.702999115","83.483398438","+05:30","0","BOLA"
"42815","113","2187","Cuttack","20.46680069","85.875801086","+05:30","0","CUTT"
"42836","113","2187","Dhenkanal","20.657499313","85.598800659","+05:30","0","DHEN"
"42865","113","2187","Ganjam","19.386800766","85.04989624","+05:30","0","GANJ"
"42656","113","2187","Puri","19.812999725","85.832099915","+05:30","0","PURI"
"42664","113","2187","Rairangpur","22.255399704","86.176696777","+05:30","0","RAIR"
"41924","113","2187","Raurkela","22.254800797","84.869102478","+05:30","0","RAUR"
"42687","113","2187","Rourkela","22.254800797","84.869102478","+05:30","0","ROUR"
"42737","113","2187","Sambalpur","21.478500366","83.969200134","+05:30","0","SAMB"
"42575","113","2188","Mahe","11.700699806","75.537002563","+05:30","0","MAHE"
"15654","113","2188","Pondicherry","11.937999725","79.817802429","+05:30","0","POND"
"42653","113","2188","Puducherry","11.937999725","79.817802429","+05:30","0","PUDU"
"42417","113","2189","Abohar","30.142400742","74.199897766","+05:30","0","ABOH"
"6449","113","2189","Amritsar","31.583000183","74.883003235","+05:30","0","AMRI"
"42447","113","2189","Banur","30.554100037","76.717597961","+05:30","0","BANU"
"42454","113","2189","Barnala","30.374099731","75.543998718","+05:30","0","BARN"
"42795","113","2189","Chandigarh","30.715000153","76.780700684","+05:30","0","CHAN"
"42840","113","2189","Dhuri","30.370700836","75.861602783","+05:30","0","DHUR"
"42857","113","2189","Faridkot","30.673900604","74.755599976","+05:30","0","FARI"
"42507","113","2189","Hoshiarpur","31.530700684","75.913200378","+05:30","0","HOSH"
"42532","113","2189","Jagraon","30.798500061","75.47480011","+05:30","0","JAGR"
"42531","113","2189","Jalalabad","30.606300354","74.255699158","+05:30","0","JALL"
"41699","113","2189","Jalandhar","31.328100204","75.57559967","+05:30","0","JALA"
"42551","113","2189","Kapurthala","31.377599716","75.388397217","+05:30","0","KAPU"
"6456","113","2189","Ludhiana","30.905799866","75.846298218","+05:30","0","LUDH"
"42580","113","2189","Malout","30.211099625","74.480499268","+05:30","0","MALO"
"42596","113","2189","Moga","30.819999695","75.173400879","+05:30","0","MOGA"
"42597","113","2189","Mohali","30.683799744","76.737197876","+05:30","0","MOHA"
"42601","113","2189","Mukatsar","30.471000671","74.516899109","+05:30","0","MUKA"
"42602","113","2189","Mullanpur","30.842300415","75.670700073","+05:30","0","MULL"
"42620","113","2189","Nangal","30.614099503","75.310997009","+05:30","0","NANG"
"42645","113","2189","Pathankot","32.268001556","75.644897461","+05:30","0","PATH"
"42646","113","2189","Patiala","30.322900772","76.365402222","+05:30","0","PATI"
"42695","113","2189","Sangrur","30.246099472","75.838600159","+05:30","0","SANG"
"42740","113","2189","Talwara","31.529600143","75.91860199","+05:30","0","TALW"
"42423","113","2190","Ajmer","26.4564991","74.637702942","+05:30","0","AJME"
"42426","113","2190","Alwar","27.561800003","76.61190033","+05:30","0","ALWA"
"42495","113","2190","Bali","25.83370018","74.08429718","+05:30","0","BALI"
"42446","113","2190","Banswara","23.545600891","74.43699646","+05:30","0","BANS"
"42450","113","2190","Baran","25.097299576","76.514198303","+05:30","0","BARA"
"42456","113","2190","Barmer","25.749900818","71.394096375","+05:30","0","BARM"
"42459","113","2190","Beawar","26.103099823","74.317802429","+05:30","0","BEAW"
"42466","113","2190","Bharatpur","27.21570015","77.496002197","+05:30","0","BHAR"
"42470","113","2190","Bhilwara","25.3458004","74.640403748","+05:30","0","BHIL"
"42472","113","2190","Bhinmal","25.007499695","72.266197205","+05:30","0","BHIN"
"42481","113","2190","Bikaner","28.024599075","73.30090332","+05:30","0","BIKA"
"42482","113","2190","Bilara","26.180900574","73.705001831","+05:30","0","BILA"
"42897","113","2190","Chittorgarh","24.884500504","74.632499695","+05:30","0","CHIT"
"42855","113","2190","Falna","25.233299255","73.234901428","+05:30","0","FALN"
"42511","113","2190","Hanumangarh","29.622999191","74.291900635","+05:30","0","HANU"
"42516","113","2190","Harsawa","27.917299271","74.985702515","+05:30","0","HARS"
"4060","113","2190","Jaipur","26.902099609","75.8227005","+05:30","0","JAIP"
"42529","113","2190","Jaisalmer","26.916000366","70.918502808","+05:30","0","JAIS"
"42530","113","2190","Jaitaran","26.204000473","73.936798096","+05:30","0","JAIT"
"42534","113","2190","Jalore","25.347499847","72.622299194","+05:30","0","JALO"
"42540","113","2190","Jhalawar","24.59469986","76.163696289","+05:30","0","JHAL"
"42542","113","2190","Jhunjhunu","28.117599487","75.392196655","+05:30","0","JHUN"
"42543","113","2190","Jodhpur","26.284599304","73.021697998","+05:30","0","JODH"
"42578","113","2190","Mahwa","27.048099518","76.928001404","+05:30","0","MAHW"
"42418","113","2190","Mount Abu","24.591899872","72.712501526","+05:30","0","MABU"
"42613","113","2190","Nagaur","27.201799393","73.735702515","+05:30","0","NAGA"
"42627","113","2190","Nawalgarh","27.848600388","75.274597168","+05:30","0","NAWA"
"42635","113","2190","Pali","25.776500702","73.316101074","+05:30","0","PALI"
"42652","113","2190","Pokaran","26.92250061","71.916900635","+05:30","0","POKA"
"42658","113","2190","Pushkar","26.490200043","74.552200317","+05:30","0","PUSH"
"42672","113","2190","Ramgarh","27.257499695","75.179702759","+05:30","0","RAMG"
"42675","113","2190","Rani","25.347900391","73.308502197","+05:30","0","RANZ"
"42677","113","2190","Raniwara","24.750799179","72.208900452","+05:30","0","RANI"
"42678","113","2190","Ratangarh","28.077100754","74.618499756","+05:30","0","RATA"
"42688","113","2190","Sadri","25.186800003","73.453399658","+05:30","0","SADR"
"42693","113","2190","Sanchore","24.754299164","71.770599365","+05:30","0","SANC"
"42711","113","2190","Sikar","27.615699768","75.138900757","+05:30","0","SIKA"
"42722","113","2190","Sirohi","24.883800507","72.86190033","+05:30","0","SIRO"
"42727","113","2190","Sojat","25.92650032","73.661903381","+05:30","0","SOJA"
"42729","113","2190","Sriganganagar","29.920099258","73.871398926","+05:30","0","SRIG"
"42732","113","2190","Sumerpur","25.169500351","73.085700989","+05:30","0","SUME"
"42733","113","2190","Suratgarh","29.324300766","73.9036026","+05:30","0","SURA"
"42738","113","2190","Takhatgarh","25.32349968","73.001197815","+05:30","0","TAKH"
"42745","113","2190","Thathawata","28.304199219","74.968597412","+05:30","0","THAT"
"12554","113","2190","Udaipur","27.730100632","75.47429657","+05:30","0","UDAI"
"42435","113","2191","Arcot","12.904399872","79.324203491","+05:30","0","ARCO"
"42437","113","2191","Aruppukkottai","9.5094995499","78.09400177","+05:30","0","ARUP"
"42464","113","2191","Bhavani","11.443400383","77.691001892","+05:30","0","BHAV"
"42801","113","2191","Chengalpattu","12.689800262","79.979202271","+05:30","0","CHEG"
"13147","113","2191","Chennai","13.063400269","80.220703125","+05:30","0","CHEN"
"16360","113","2191","Coimbatore","11.011599541","76.968101501","+05:30","0","COIM"
"42813","113","2191","Coonoor","11.346699715","76.794998169","+05:30","0","COON"
"13716","113","2191","Cuddalore","11.74489975","79.764198303","+05:30","0","CUDD"
"15849","113","2191","Dharmapuri","12.133000374","78.166999817","+05:30","0","DHAR"
"42842","113","2191","Dindigul","10.363900185","77.979103088","+05:30","0","DIND"
"41922","113","2191","Erode","11.335599899","77.716499329","+05:30","0","EROD"
"42502","113","2191","Gudalur","9.6808795929","77.246200562","+05:30","0","GUDA"
"42003","113","2191","Kalpakkam","12.583299637","80.183296204","+05:30","0","KALP"
"42549","113","2191","Kanchipuram","12.829000473","79.704101562","+05:30","0","KANC"
"42554","113","2191","Karur","10.962400436","78.076499939","+05:30","0","KARU"
"42802","113","2191","Madras","13.063400269","80.220703125","+05:30","0","MADR"
"16567","113","2191","Madurai","9.9139299393","78.121803284","+05:30","0","MADU"
"42611","113","2191","Nagapattinam","10.778499603","79.839897156","+05:30","0","NAGA"
"42614","113","2191","Nagercoil","8.1777896881","77.434402466","+05:30","0","NAGE"
"42616","113","2191","Namakkal","11.218000412","78.168502808","+05:30","0","NAMA"
"42766","113","2191","Ootacamund","11.405200005","76.699302673","+05:30","0","OOTA"
"42767","113","2191","Ooty","11.405200005","76.699302673","+05:30","0","OOTY"
"42651","113","2191","Pollachi","10.66380024","77.006599426","+05:30","0","POLL"
"42670","113","2191","Ramanathapuram","9.3654603958","78.835601807","+05:30","0","RAMA"
"42671","113","2191","Rameshwaram","9.2886695862","79.312301636","+05:30","0","RAME"
"4063","113","2191","Salem","11.646900177","78.141403198","+05:30","0","SALE"
"42696","113","2191","Sathyamangalam","11.502699852","77.24079895","+05:30","0","SATH"
"17517","113","2191","Sivakasi","9.4499998093","77.817001343","+05:30","0","SIVA"
"16147","113","2191","Thanjavur","10.779999733","79.130096436","+05:30","0","THAN"
"42746","113","2191","Thiruvallur","13.310899734","80.048698425","+05:30","0","THIR"
"42750","113","2191","Thoothukudi","8.8006095886","78.140403748","+05:30","0","THOO"
"42752","113","2191","Tindivanam","12.23029995","79.649497986","+05:30","0","TIND"
"16908","113","2191","Tiruchirappalli","10.806699753","78.685897827","+05:30","0","TIRU"
"41870","113","2191","Tirunelveli","8.7270002365","77.684898376","+05:30","0","TIRN"
"42754","113","2191","Tirupattur","12.492099762","78.566802979","+05:30","0","TIRA"
"16375","113","2191","Tiruppur","11.100000381","77.349998474","+05:30","0","TIRP"
"42756","113","2191","Tirupur","11.110799789","77.339401245","+05:30","0","TIRR"
"42757","113","2191","Tiruvannamalai","12.228599548","79.070396423","+05:30","0","TIRV"
"42758","113","2191","Tiruvarur","10.769499779","79.635597229","+05:30","0","TIRZ"
"42751","113","2191","Tuticorin","8.8006095886","78.140403748","+05:30","0","TUTI"
"42765","113","2191","Udhagamandalam","11.405200005","76.699302673","+05:30","0","UDHA"
"42776","113","2191","Vandavasi","12.50399971","79.604598999","+05:30","0","VAND"
"42784","113","2191","Vellore","12.909999847","79.135696411","+05:30","0","VELL"
"42786","113","2191","Viluppuram","11.940299988","79.492401123","+05:30","0","VILU"
"42790","113","2191","Virudhachalam","11.75399971","79.763397217","+05:30","0","VIRU"
"42421","113","2192","Agartala","23.819999695","91.279998779","+05:30","0","AGAR"
"42762","113","2192","Udaipur","23.532699585","91.489601135","+05:30","0","UDAI"
"41684","113","2193","Agra","27.183000565","78.016998291","+05:30","0","AGRA"
"42424","113","2193","Aligarh","27.89220047","78.071998596","+05:30","0","ALIG"
"42425","113","2193","Allahabad","25.451200485","81.826499939","+05:30","0","ALLA"
"42427","113","2193","Amethi","26.756500244","81.156898499","+05:30","0","AMET"
"42442","113","2193","Azamgarh","26.06360054","83.183799744","+05:30","0","AZAM"
"42490","113","2193","Bahraich","27.575099945","81.591903687","+05:30","0","BAHR"
"42494","113","2193","Balia","28.201400757","79.364700317","+05:30","0","BALI"
"42496","113","2193","Balrampur","27.430200577","82.183799744","+05:30","0","BALR"
"42780","113","2193","Banaras","25.307600021","82.986701965","+05:30","0","BANA"
"42497","113","2193","Banda","25.478000641","80.336898804","+05:30","0","BAND"
"42452","113","2193","Bareilly","28.371200562","79.428901672","+05:30","0","BARE"
"42779","113","2193","Benares","25.307600021","82.986701965","+05:30","0","BENA"
"42480","113","2193","Bijnaur","29.378099442","78.135398865","+05:30","0","BIJN"
"42798","113","2193","Charkhari","25.403999329","79.746902466","+05:30","0","CHAR"
"42849","113","2193","Dadri","28.552700043","77.554199219","+05:30","0","DADR"
"42851","113","2193","Etah","27.561000824","78.656898499","+05:30","0","ETAH"
"42852","113","2193","Etawah","26.779699326","79.01889801","+05:30","0","ETAW"
"42854","113","2193","Faizabad","26.77230072","82.143699646","+05:30","0","FAIZ"
"42858","113","2193","Farrukhabad","27.391300201","79.578201294","+05:30","0","FARR"
"42860","113","2193","Fatehgarh","27.36700058","79.624603271","+05:30","0","FATE"
"42861","113","2193","Fatehpur Sikri","27.092100143","77.660697937","+05:30","0","FSIK"
"42862","113","2193","Firozabad","27.157300949","78.391700745","+05:30","0","FIRO"
"41695","113","2193","Gauhati","28.579999924","77.330001831","+05:30","0","GAUH"
"42868","113","2193","Ghaziabad","28.674699783","77.440002441","+05:30","0","GHAZ"
"42869","113","2193","Ghazipur","25.590900421","83.33190155","+05:30","0","GHAI"
"42500","113","2193","Gorakhpur","26.75399971","83.384300232","+05:30","0","GORA"
